UID,Treatment,ndvi_Kharif_target,dist_closest_lin,dist_closest_river,dist_closest_upstream_forest,elevation,slope,proximity_water,HSG_3,HSG_4,HSG_13,HSG_14,CEC,pH,OC,flow_accumulation,precip_targetyr_Kharif,frequency,lat,lon,geometry,check_dam,distance_to_canal,mean_stream_order
19523.0,0.0,0.2863302311351419,3741.776377884864,361.29323011146977,324.9746084417934,190.07709472274905,2.3806696136149657,29.331378299120235,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,500.3954226609769,0.0,24.42173406136593,84.78016682205546,POINT (84.78016682205546 24.42173406136593),0.0,0.010588071279887354,1.0
19119.0,0.0,0.2921838379049553,4773.293088196319,1074.251815478964,188.51476134929604,184.7428316411916,3.61519064282674,43.91788856304986,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,97.0,676.6876189669182,6.0,24.41284074005315,84.79202458380584,POINT (84.79202458380584 24.41284074005315),0.0,0.0036931511709693047,2.0
2472.0,1.0,0.2069624931435971,1535.8516584131394,836.7560430420833,0.0,475.5145489270867,6.019626858160477,0.0,0.0,1.0,0.0,0.0,0.0,7.599999904632568,1.399999976158142,9.0,605.773551932723,0.0,23.58837702666549,85.34951735460295,POINT (85.34951735460295 23.58837702666549),0.0,0.3071383391517761,1.0111342351716963
42.0,1.0,0.2819614946842194,1136.3343972734249,2132.979296089937,0.0,744.4813559322031,5.367917553004572,0.0,1.0,0.0,0.0,0.0,0.0,7.599999904632568,1.399999976158142,302.0,475.7327661131816,2.0,22.917616750700898,83.21911048070233,POINT (83.21911048070233 22.917616750700898),0.0,0.036605632685685965,2.1396905060644085
3647.0,1.0,0.2867440010488304,1777.5449865815744,2343.405685033309,318.062477572068,442.16059454626736,3.1038979512136016,6.085043988269796,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,22.0,723.306478764311,4.0,24.192696696933734,84.93333161688064,POINT (84.93333161688064 24.192696696933734),0.0,0.005080432744983764,1.0
71.0,1.0,0.2629886194366262,390.6149186199082,2913.277662866298,0.0,694.3044607566347,4.506341611457236,0.844574780058651,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,516.2945660518483,0.0,22.972445857254066,83.37574532340672,POINT (83.37574532340672 22.972445857254066),0.0,0.16433947366236584,1.964782108893301
48.0,1.0,0.1562365069641925,264.7160620473555,2363.0358884047264,283.4333370756816,596.693297224103,3.085102283505333,7.53958944281525,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,659.7342947789483,0.0,23.031016149591075,83.25914874906123,POINT (83.25914874906123 23.031016149591075),0.0,0.0384731158879521,1.0
18864.0,0.0,0.1787444458695524,5560.168884182376,2434.1719514237216,251.39193178399515,194.2312241937284,2.0249126331772387,19.093841642228742,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,5.0,740.164398082453,0.0,24.39316763533093,84.78151429498165,POINT (84.78151429498165 24.39316763533093),0.0,0.0072080572892119195,1.7772609819121454
1863.0,1.0,0.1728542502507014,653.5582052401444,85.33519684105742,0.0,615.1015730337077,2.624630604192112,0.0,1.0,0.0,0.0,0.0,0.0,7.599999904632568,1.399999976158142,5.0,593.6342289516622,0.0,23.525637474843503,83.09276185235294,POINT (83.09276185235294 23.525637474843503),0.0,0.40802834100758434,1.8276759683465231
20257.0,0.0,0.2886843593475435,517.5406026493237,2525.531147860389,269.7583291621294,267.7087801608578,2.481864398423585,6.36950146627566,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,676.6876189669182,6.0,24.301808970935976,84.62574642471533,POINT (84.62574642471533 24.301808970935976),0.0,0.1838377714991085,1.0
1108.0,1.0,0.2100248358191811,3516.7580745943574,764.2399432758765,19.31554401197429,357.6406087858872,3.291770045820245,9.651026392961878,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,3.0,703.2558295580491,0.0,20.36671218835927,80.78077592445494,POINT (80.78077592445494 20.36671218835927),0.0,0.4052367970606579,1.0
21124.0,0.0,0.2697747230312546,777.3689890689078,1937.5369730099435,289.2389355441566,275.81667969186105,3.2375477921873568,4.378299120234605,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,557.6515270906718,0.0,24.299653014254087,84.62008703842537,POINT (84.62008703842537 24.299653014254087),0.0,0.1898560634806675,1.0
17969.0,0.0,0.256808594439628,6293.145715039709,411.5878629065525,264.0891774009308,192.35948660714283,2.044601213399853,33.81818181818182,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,740.164398082453,0.0,24.361636768858336,84.80307386180051,POINT (84.80307386180051 24.361636768858336),0.0,0.024874564876378322,1.0
20865.0,0.0,0.2570909921884619,3789.648262293521,5655.552150812939,67.35264270245011,247.0622906898861,2.5555865801746065,5.023460410557186,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,27259.0,453.8514503492332,0.0,24.312049765174937,84.66778758001212,POINT (84.66778758001212 24.312049765174937),0.0,0.14216307665381706,4.1229957587669395
1767.0,1.0,0.1455279196554026,3462.76642617801,1307.230097046004,42.7034958991851,504.7883621658054,2.797026483149133,4.328445747800587,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,728.0444701158876,8.0,23.658179794556126,83.08221607836154,POINT (83.08221607836154 23.658179794556126),0.0,0.5110409803918766,1.0
168.0,1.0,0.1738832042864125,2060.87463252294,374.5165469668547,34.50431509260495,726.3473256601217,3.3946357405473546,8.422287390029327,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,615.0023830102206,2.0,23.062354711794693,83.32211125593588,POINT (83.32211125593588 23.062354711794693),0.0,0.08089115787334272,1.0843864229765015
20882.0,0.0,0.3018713931142251,263.4549640192916,3387.125829527144,352.43462995052954,264.22476552032145,3.187396719206545,1.4868035190615836,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,676.6876189669182,6.0,24.30827684098164,84.6308668218348,POINT (84.6308668218348 24.30827684098164),0.0,0.1763497894980656,1.2669907934209168
17918.0,0.0,0.2391406850208351,4660.935997736935,1130.7982812735345,290.686148535983,200.7987056460612,2.6101914513020668,6.35483870967742,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,500.3954226609769,0.0,24.40394741874037,84.77612440327694,POINT (84.77612440327694 24.40394741874037),0.0,0.011737599449705148,1.1454996383176608
20717.0,0.0,0.2941105111381529,1285.976364345691,1906.470671609029,430.4549694191389,271.34721911994643,2.8802960875219656,5.152492668621702,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,557.6515270906718,0.0,24.29399362796413,84.62385996261867,POINT (84.62385996261867 24.29399362796413),0.0,0.1892033015589047,2.1729774467204632
1985.0,1.0,0.1476287434515791,529.7539873463672,246.8162465794019,0.0,435.3655476432688,7.159393949644489,0.0175953079178885,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,15.0,714.9104616326307,0.0,22.862894662573005,82.64798435867593,POINT (82.64798435867593 22.862894662573005),0.0,0.34883887389777657,3.0
19850.0,0.0,0.3308358028015777,4618.188894685035,3157.16186748973,0.0,204.29508928571423,2.8705850485180098,10.741935483870968,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,676.6876189669182,6.0,24.359750306761683,84.8375691687107,POINT (84.8375691687107 24.359750306761683),0.0,0.0018876725502727661,3.496536035570262
20451.0,0.0,0.3789527114899078,1085.7323929502895,3510.2515205116256,55.53383093370949,234.6444518865818,2.338445699655416,8.727272727272728,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,716.7588718544091,0.0,24.342772147891825,84.61146321169782,POINT (84.61146321169782 24.342772147891825),0.0,0.1828073179665481,1.0
21071.0,0.0,0.3024566958703324,228.6185329183748,51.80366111806152,0.0,247.945945945946,3.380513671282176,0.5865102639296188,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,762.7929134277065,0.0,24.293454638793666,84.58208830190712,POINT (84.58208830190712 24.293454638793666),0.0,0.22302853649065899,3.9522036002482928
19125.0,0.0,0.2407575906743944,6054.41559012424,1828.3709673868864,0.0,195.94632894443205,3.508480446615593,83.841642228739,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,557.6515270906718,0.0,24.37699796021678,84.78798216502732,POINT (84.78798216502732 24.37699796021678),0.0,0.009182185786284235,2.0
1455.0,1.0,0.2424832181916942,9608.510520057856,495.38720540894207,534.4615799215997,515.3664827120172,3.0760902078627788,31.554252199413494,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,497.77523060365024,5.0,23.320893390873486,82.89211568225106,POINT (82.89211568225106 23.320893390873486),0.0,0.21919869028051014,6.0
3858.0,1.0,0.1856973244696121,5782.849467957399,2039.267890155927,26.957457758635066,469.6651760760202,3.086675097523887,4.507331378299121,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,407.0502553685072,0.0,24.15412547282144,84.90295622050456,POINT (84.90295622050456 24.15412547282144),0.0,0.010171090704287908,1.300538525269263
18049.0,0.0,0.3116615636898414,6883.533698213329,656.1230145273067,199.9630302973972,189.60316928914185,2.9869526746868744,39.404692082111445,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,676.6876189669182,6.0,24.39559308659805,84.80549931306764,POINT (84.80549931306764 24.39559308659805),0.0,0.0010572040949325973,1.0173643410852717
3951.0,1.0,0.2025053104337422,18251.30526202716,2705.202038943989,66.71286354987996,469.32233530924935,3.1363648714374985,5.032258064516129,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,406.2232963731257,0.0,24.167440348567023,85.08574814998848,POINT (85.08574814998848 24.167440348567023),0.0,0.11903664636468764,2.0
2035.0,1.0,0.1699961976973229,1814.0453715007463,494.45443971648353,77.19820289694299,429.3242143341623,2.449564530303407,6.524926686217009,0.0,1.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,3.0,747.6851777288854,0.0,22.90400311518472,82.63223481375516,POINT (82.63223481375516 22.90400311518472),0.0,0.305386672732664,1.0
2639.0,1.0,0.1866809529143486,0.0,199.90783221356207,220.6080218733679,651.4100978297537,1.4103442517493658,11.184750733137832,1.0,0.0,0.0,0.0,8.0,4.900000095367432,0.9900000095367432,1.0,493.53764257753625,0.0,23.46681301374645,84.892896488528,POINT (84.892896488528 23.46681301374645),0.0,0.025731116289110678,2.971053727613494
20931.0,0.0,0.2727528759402267,542.962401098223,177.81539725155093,68.69076771898985,248.78286607840948,3.6298064802474017,0.1466275659824047,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,3.0,447.3571089944874,0.0,24.296688573816493,84.57993234522523,POINT (84.57993234522523 24.296688573816493),0.0,0.2261599700875548,3.8735774881026273
20357.0,0.0,0.3503746092319488,2332.460985530827,5800.982414129003,0.0,246.3591604331808,2.878800397434578,0.1114369501466275,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,9.0,675.1140530397352,4.0,24.33792124535758,84.63949064856236,POINT (84.63949064856236 24.33792124535758),0.0,0.1571553771469885,1.0021718895439031
18740.0,0.0,0.2985737938675121,7262.960168169652,524.7073156316696,196.30472962972647,189.6019861638028,2.4558792431435394,37.34604105571848,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,676.6876189669182,6.0,24.392089656989988,84.80711628057905,POINT (84.80711628057905 24.392089656989988),0.0,0.0021589141576652004,1.0
19548.0,0.0,0.2647946904456745,3444.0893399904617,1285.54855637851,78.53735084987031,196.4777852199152,2.497493658328753,17.762463343108507,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,17.0,453.8514503492332,0.0,24.34115518038041,84.784209240834,POINT (84.784209240834 24.34115518038041),0.0,0.04486648385187861,3.0
2207.0,1.0,0.1849697557184658,700.5538249278878,389.3465735336314,9.565301621861568,542.3053426510371,2.752069723166734,0.4780058651026393,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,661.834115781718,0.0,23.1907322311234,82.83618517773768,POINT (82.83618517773768 23.1907322311234),0.0,0.16184654300578216,2.8449426485922844
19405.0,0.0,0.2505454711905262,4952.915882285859,736.1866503456552,30.11591325530694,194.6112041066845,2.602843779656068,27.67155425219941,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,453.8514503492332,0.0,24.355977382568383,84.79229407839108,POINT (84.79229407839108 24.355977382568383),0.0,0.029419245652767784,4.340192327577294
20752.0,0.0,0.3161052479830186,852.5206564808636,2821.230122618934,784.3986094826721,267.2457844779452,2.3010328759100767,14.74193548387097,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,676.6876189669182,6.0,24.300461498009795,84.63032783266434,POINT (84.63032783266434 24.300461498009795),0.0,0.18041880409658884,2.783800558601428
1808.0,1.0,0.1899595741395777,2908.221103957186,112.2216870706244,40.51338483249625,465.248426966292,3.712937502485984,7.023460410557185,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,661.1461003419255,0.0,23.649649534240893,83.02915277582554,POINT (83.02915277582554 23.649649534240893),0.0,0.5238626528990067,2.181156405990017
18972.0,0.0,0.2343416378437845,6861.690793414811,1233.7720008756046,39.26323850872925,192.4717044312981,2.1729025572308847,11.95601173020528,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,3.0,740.164398082453,0.0,24.377267454802016,84.82328595569321,POINT (84.82328595569321 24.377267454802016),0.0,0.014700332644889052,2.0
18426.0,0.0,0.3084202730518676,4476.589896499391,4090.3284440965,87.79618624179251,219.9007701752428,2.646330772559682,28.64222873900293,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,676.6876189669182,6.0,24.374303014364425,84.75995472816278,POINT (84.75995472816278 24.374303014364425),0.0,0.03144015012669372,2.0
17513.0,0.0,0.2560049946027518,6594.245772377501,191.336050223578,47.60935192401804,183.9888430213097,2.3706525024007927,80.65395894428154,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,453.8514503492332,0.0,24.4004439891323,84.81008072101665,POINT (84.81008072101665 24.4004439891323),0.0,0.002392129780127851,2.5369509043927656
19330.0,0.0,0.291465793162163,7552.537529125242,387.7601167442772,199.97470714854293,186.6392948789468,2.2437814542335635,34.25219941348974,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,676.6876189669182,6.0,24.38023189523961,84.81547061272137,POINT (84.81547061272137 24.38023189523961),0.0,0.016555924910385794,2.0
18503.0,0.0,0.2290146552507312,6462.615411562386,213.7218421108736,242.75822606080817,182.26260597947345,3.5152744529423887,141.75073313782994,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,453.8514503492332,0.0,24.40367792415513,84.81412313979519,POINT (84.81412313979519 24.40367792415513),0.0,0.005397863365887537,3.919809858427199
3423.0,1.0,0.1458116678807597,3114.751391007507,397.0292270972723,60.60889716475086,412.4369690791708,2.863773466378486,1.3489736070381233,0.0,0.0,1.0,0.0,4.5,6.300000190734863,0.747499942779541,8.0,655.5123328751922,0.0,22.67523785383979,84.2811479559047,POINT (84.2811479559047 22.67523785383979),0.0,0.1263875456243006,1.1632460732984293
961.0,1.0,0.1398816789224745,1468.400943998752,840.0343715250375,48.1726195320849,369.0949541284404,2.8798197283862383,18.4633431085044,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,8.0,772.7375327485878,0.0,21.11342433256721,80.49960284842886,POINT (80.49960284842886 21.11342433256721),0.0,0.27434789028334167,2.5470818769198185
1460.0,1.0,0.1825571659421037,10335.87948624356,657.3655752168905,0.0,519.8884758364311,4.121465080262736,42.86510263929619,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,677.5949309881802,0.0,23.277885361213,82.78849509197106,POINT (82.78849509197106 23.277885361213),0.0,0.12608237460419827,4.0
21125.0,0.0,0.3319609855530693,526.857997343909,2372.377870219194,76.78768328806733,231.4714221924536,2.710106487604464,22.27565982404692,1.0,0.0,0.0,0.0,6.0,6.599999904632568,0.5299999713897705,1.0,716.7588718544091,0.0,24.33360933199381,84.60391736331123,POINT (84.60391736331123 24.33360933199381),0.0,0.19244970986358817,1.0
18264.0,0.0,0.3255298986884308,4220.545831969009,3718.5351421822616,0.0,222.7196741435108,2.1079529230981224,13.932551319648097,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,4.0,453.8514503492332,0.0,24.37106907934159,84.76264967401514,POINT (84.76264967401514 24.37106907934159),0.0,0.03045206086279579,1.0858058513387778
3753.0,1.0,0.2253003580182469,4472.629227538457,4677.111237914073,34.35100014464644,418.8875111706881,3.614292517956928,0.747800586510264,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,741.6370821617002,0.0,24.25467820157664,84.95069535638275,POINT (84.95069535638275 24.25467820157664),0.0,0.05132144574603646,2.0
20465.0,0.0,0.1839198317379806,2325.5458970265986,2233.593102193005,129.53828954031798,220.35309220808227,2.86004491598512,5.750733137829912,0.0,0.0,1.0,0.0,14.0,6.599999904632568,0.9800000190734864,1.0,447.3571089944874,0.0,24.346814566670364,84.59286808531655,POINT (84.59286808531655 24.346814566670364),0.0,0.20007874473238324,1.7258815013959263
19850.0,0.0,0.2429218626508835,4618.188894685035,3157.16186748973,0.0,204.29508928571423,2.8705850485180098,10.741935483870968,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,740.164398082453,0.0,24.359750306761683,84.8375691687107,POINT (84.8375691687107 24.359750306761683),0.0,0.0018876725502727661,3.496536035570262
1237.0,1.0,0.2068818507982751,586.2320879251544,4980.824822306055,19.301338995305965,383.8960202438464,2.896429945312206,5.070381231671555,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,4.0,791.5925085080262,0.0,20.59779172315094,80.9831522257656,POINT (80.9831522257656 20.59779172315094),0.0,0.20194732538942578,1.9221372424049288
20242.0,0.0,0.3233253210783005,3477.046492890295,3457.405921139979,42.60064807094434,291.759017308766,8.706891890586522,2.9325513196480943,0.0,1.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,3.0,740.164398082453,0.0,24.2937241333789,84.6564688074322,POINT (84.6564688074322 24.2937241333789),0.0,0.1616801855880593,1.8523691289054423
908.0,1.0,0.1417130861532827,0.0,197.8660084010888,75.24770323838042,361.3895508707606,7.469367455578417,22.95601173020528,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,790.9130032078634,0.0,21.11494488602644,80.65944824389176,POINT (80.65944824389176 21.11494488602644),0.0,0.1765881177987946,3.938552812797967
3754.0,1.0,0.2637657523155212,3378.4249525803125,1258.2370941682273,0.0,395.6460661600357,3.899023405258337,0.6832844574780059,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,183.0,549.6390645960112,0.0,24.26477806546269,84.91851848318109,POINT (84.91851848318109 24.26477806546269),0.0,0.05690962534828884,1.1720675018117817
19769.0,0.0,0.2158849761945578,5952.850547971482,1194.7509124426315,97.0997440291546,184.2598750278956,2.156737667598833,21.21407624633431,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,4.0,740.164398082453,0.0,24.413649223808857,84.82409443944891,POINT (84.82409443944891 24.413649223808857),0.0,0.009113648019481784,2.0
2596.0,1.0,0.3354698345718246,4821.829480789329,46.33057401868076,185.6125359354775,666.1858108108111,3.5273872723517665,0.6774193548387097,0.0,0.0,1.0,0.0,8.0,4.900000095367432,0.9900000095367432,17.0,568.2490428979659,0.0,23.355237387187124,84.77233577334597,POINT (84.77233577334597 23.355237387187124),0.0,0.07357845546952163,3.8480458572173
18285.0,0.0,0.1490307533485775,3484.789897479852,283.9177346708064,200.8454231749256,183.2347428316412,3.499814573554446,60.64222873900295,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,463.1086165180375,0.0,24.424159512633054,84.78178378956689,POINT (84.78178378956689 24.424159512633054),0.0,0.011433113680672537,1.0519735482537713
1958.0,1.0,0.1733842867918909,3270.154243307862,954.0119676921378,95.74787298882814,499.5849717514124,2.4072724975030964,2.348973607038124,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,3.0,725.3865303800055,0.0,22.917647964408268,82.74321292077332,POINT (82.74321292077332 22.917647964408268),0.0,0.26005462384502775,2.0
18886.0,0.0,0.2813419788145477,5701.76593095905,254.4831608081694,127.03163077472146,180.40348136576657,2.4619249378536137,105.36656891495602,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,557.6515270906718,0.0,24.41203225629744,84.81493162355089,POINT (84.81493162355089 24.41203225629744),0.0,0.005706121719351031,1.9647618063449415
3578.0,1.0,0.152942565135184,7472.598594540386,1526.0785980406902,21.31111869922371,438.74558264370376,2.581456626569416,0.4164222873900293,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,13.0,407.0502553685072,0.0,24.16103707945428,84.81746187600685,POINT (84.81746187600685 24.16103707945428),0.0,0.08889797998506825,1.0
19440.0,0.0,0.2457697323558818,3692.463020312061,4197.684882910904,42.58678416822543,219.4827008928572,3.16206649732776,35.82991202346041,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,500.3954226609769,0.0,24.37807593855772,84.74890545016811,POINT (84.74890545016811 24.37807593855772),0.0,0.0409410588553299,2.71390180878553
374.0,1.0,0.1487258608852114,1864.871204009528,2224.863119429532,48.23004813106255,353.6090104585678,2.8468100679714,19.41348973607038,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,4.0,903.0958281901222,0.0,20.74803667404575,80.59837639586375,POINT (80.59837639586375 20.74803667404575),0.0,0.06874599802913613,1.0
2681.0,1.0,0.2885627710341301,4055.766774952981,1453.1783089577605,40.53957721988467,708.9485103991007,2.676222853227704,1.5982404692082115,0.0,1.0,0.0,0.0,0.0,7.599999904632568,1.399999976158142,8.0,646.1072113109202,0.0,23.47594971180496,84.624079581521,POINT (84.624079581521 23.47594971180496),0.0,0.08073097576293466,1.0166614599604287
20418.0,0.0,0.3756544835577707,1124.6860257939595,1378.20513954442,38.10183242035824,257.8471679141996,2.875592058543426,0.7888563049853373,1.0,0.0,0.0,0.0,8.0,6.300000190734863,0.6424999833106995,3.0,762.7929134277065,0.0,24.30288694927692,84.59744949326556,POINT (84.59744949326556 24.30288694927692),0.0,0.2089392549304614,1.0
17761.0,0.0,0.1909304128526852,4542.716202298896,2783.8811053500594,207.9974116017606,205.3,2.571393530077433,1.686217008797654,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,2.0,453.8514503492332,0.0,24.35489940422744,84.8300233203241,POINT (84.8300233203241 24.35489940422744),0.0,0.010849072722910724,1.2645021197394277
1581.0,1.0,0.1504112167764739,315.0865008068779,350.08191000439706,0.0,430.4427223719677,3.483218748467201,0.0586510263929618,0.0,0.0,1.0,0.0,0.0,7.599999904632568,1.399999976158142,25.0,655.3731153825638,0.0,23.6772915016712,82.82668729249383,POINT (82.82668729249383 23.6772915016712),0.0,0.4307484192860929,4.999896028280308
19994.0,0.0,0.24372044698329,2114.2365601847573,3969.960241795385,163.01805648957475,230.29936376827763,3.394209632458119,18.093841642228742,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,762.7929134277065,0.0,24.35301294213079,84.61173270628306,POINT (84.61173270628306 24.35301294213079),0.0,0.1803769856991308,1.0
1800.0,1.0,0.1581502823387089,1580.1617221009892,769.0903307609506,0.0,507.7535385306673,2.1043123951174656,3.8269794721407626,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,16.0,890.8967239153525,0.0,23.625240415074327,83.09501815748598,POINT (83.09501815748598 23.625240415074327),0.0,0.5075673933849213,1.0
20491.0,0.0,0.2047883966985909,1628.5642518675577,3831.8407732541295,114.68155997794332,230.51713743440888,2.2517033258931933,18.27565982404692,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,42.0,447.3571089944874,0.0,24.34816203959654,84.61173270628306,POINT (84.61173270628306 24.34816203959654),0.0,0.18133537394931973,2.0
3485.0,1.0,0.2215682631332787,1034.3721706201864,1579.5318679101897,0.0,705.165802524797,4.1523468417826805,0.5865102639296188,0.0,1.0,0.0,0.0,8.0,4.900000095367432,0.9900000095367432,10.0,578.6636064185009,0.0,23.26209568438275,85.14910751685689,POINT (85.14910751685689 23.26209568438275),0.0,0.08337029253286833,1.1213511259382822
3635.0,1.0,0.2799142951315099,2240.632722049106,1388.0462329508202,28.5832300063806,416.13109074653545,5.181672559607279,14.158357771261,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,89.0,549.6390645960112,0.0,24.240618655955124,84.87847575572114,POINT (84.87847575572114 24.240618655955124),0.0,0.05892031541756728,1.0
19392.0,0.0,0.2424442245212868,4953.717173641,3229.105858956914,0.0,206.6511939299264,3.056213111643066,12.002932551319647,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1852.0,557.6515270906718,0.0,24.38292684109197,84.77046501698698,POINT (84.77046501698698 24.38292684109197),0.0,0.018850795046649386,3.0
18317.0,0.0,0.2622245122990816,7080.091081880386,875.2422330491866,86.23175634301991,187.95336903168223,1.9247542109036224,13.941348973607038,0.0,0.0,1.0,0.0,6.0,6.300000190734863,0.5299999713897705,22.0,557.6515270906718,0.0,24.377806443972485,84.81978252608513,POINT (84.81978252608513 24.377806443972485),0.0,0.017892666595389305,2.0
19677.0,0.0,0.2692401441535528,7245.065574358718,494.8409584916108,74.37027834482284,187.58167819683104,2.825525727230267,37.73900293255132,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,3.0,740.164398082453,0.0,24.392359151575224,84.80738577516429,POINT (84.80738577516429 24.392359151575224),0.0,0.002152744299637767,1.0
1571.0,1.0,0.2324807989324014,3345.037901221436,397.1903806602936,42.73220936868695,427.54536256323775,3.1265995133251465,8.77126099706745,0.0,0.0,0.0,1.0,0.0,7.599999904632568,1.399999976158142,1.0,618.3240148034197,0.0,23.477523774476825,82.75960903534684,POINT (82.75960903534684 23.477523774476825),0.0,0.22151989374846506,1.0415365396627105
21196.0,0.0,0.2703818031550017,171.47281211016735,743.59712684858,0.0,280.4005139090605,3.39295489478279,0.5571847507331379,1.0,0.0,0.0,0.0,6.0,6.300000190734863,0.5299999713897705,1.0,447.3571089944874,0.0,24.27997990953187,84.59906646077697,POINT (84.59906646077697 24.27997990953187),0.0,0.2106852077267884,1.0
896.0,1.0,0.3408729866414494,1087.658975926093,702.5790308593524,0.0,335.6533882783884,1.6878617167909509,6.360703812316716,0.0,1.0,0.0,0.0,8.0,6.300000190734863,0.7400000095367432,10134.0,680.991575290616,4.0,21.21307632290961,80.84537492141622,POINT (80.84537492141622 21.21307632290961),0.0,0.020420878581598273,2.9805311607237313
519.0,1.0,0.3045994031137179,6197.236712034666,326.14903078955507,79.33815351102558,328.073837009944,1.7732799608566543,1.0674486803519063,1.0,0.0,0.0,0.0,8.0,6.300000190734863,0.7400000095367432,7.0,700.0771743033846,0.0,21.530617827127607,81.02001115507338,POINT (81.02001115507338 21.530617827127607),0.0,0.03921610645428514,3.6827156583254137
